step,chunk_id,chunk_index,chunk_boundary,deadline_offset_ns,emit_offset_ns,fallback,observation_age_ns,safety_flags,safety_rejected,action_0,action_1,action_2,action_3,action_4,action_5,action_6
198,66,4,0,19800000000,19800105630,0,556516637,0,0,-0.457949,0.0831111,-0.67987,0.0137116,-0.0516835,0.0363433,-0.948953
199,67,2,1,19900000000,19900103508,0,356210844,0,0,-0.385839,0.100345,-0.678879,0.00935097,-0.0429359,0.0270911,-0.89028
200,67,3,0,20000000000,20000072046,0,456179592,0,0,-0.296209,0.0631629,-0.531119,0.00353111,-0.0409478,0.0221642,0.697477
201,67,4,0,20100000000,20100072845,0,556180520,0,0,-0.438854,0.08217,-0.645113,0.0112932,-0.0499314,0.0344601,-0.927434
202,68,2,1,20200000000,20200068553,0,355782535,0,0,-0.360546,0.102299,-0.650098,0.00821376,-0.0406576,0.0244693,-0.880961
203,68,3,0,20300000000,20300064971,0,455778833,0,0,-0.310251,0.0670052,-0.561288,0.00348453,-0.0405817,0.021437,0.0992014
204,68,4,0,20400000000,20400074620,0,555788212,0,0,-0.449107,0.0808649,-0.657265,0.0116308,-0.0500924,0.0332457,-0.956296
205,69,2,1,20500000000,20500078688,0,354017068,0,0,-0.373742,0.103463,-0.665171,0.00844433,-0.0421637,0.0248533,-0.88408
206,69,3,0,20600000000,20600069647,0,454008497,0,0,-0.273872,0.0649349,-0.499295,0.00225395,-0.0387863,0.019837,0.924685
207,69,4,0,20700000000,20700068236,0,554007055,0,0,-0.417168,0.0856605,-0.623204,0.0101335,-0.0490728,0.0321794,-0.908419
208,70,2,1,20800000000,20800079084,0,355063140,0,0,-0.349173,0.107641,-0.627396,0.00802779,-0.0400267,0.0216773,-0.875057
209,70,3,0,20900000000,20900096993,0,455080209,1,0,-0.274814,0.0623635,-0.480778,0.00174356,-0.0396378,0.0160403,1
210,70,4,0,21000000000,21000073541,0,555056877,0,0,-0.424912,0.0813982,-0.605523,0.00998348,-0.0500654,0.0285541,-0.892177
211,71,2,1,21100000000,21100096800,0,357932690,0,0,-0.352374,0.108785,-0.622541,0.0077162,-0.0408989,0.0201131,-0.879136
212,71,3,0,21200000000,21200078798,0,457914288,1,0,-0.265575,0.065864,-0.470917,0.00112586,-0.0408626,0.0156254,1
213,71,4,0,21300000000,21300070996,0,557906886,0,0,-0.410092,0.0899283,-0.594883,0.00900215,-0.051613,0.0281364,-0.886231
214,72,2,1,21400000000,21400080155,0,356624742,0,0,-0.332106,0.11044,-0.614245,0.00760343,-0.0418297,0.0205827,-0.868897
215,72,3,0,21500000000,21500079883,0,456623690,0,0,-0.276189,0.0695422,-0.50775,0.00229659,-0.0438263,0.0182289,0.779273
216,72,4,0,21600000000,21600104192,0,556648069,0,0,-0.428519,0.0905229,-0.628182,0.00993722,-0.0572857,0.0307006,-0.930036
217,73,2,1,21700000000,21700081410,0,357302606,0,0,-0.354557,0.113775,-0.644365,0.00796774,-0.0467147,0.0225156,-0.877789
218,73,3,0,21800000000,21800079849,0,457301795,0,0,-0.278691,0.0709336,-0.51945,0.00237956,-0.0457948,0.0193979,0.754102
219,73,4,0,21900000000,21900080627,0,557302313,0,0,-0.426245,0.0918716,-0.629766,0.0093723,-0.057628,0.030496,-0.923501
220,74,2,1,22000000000,22000065885,0,357830127,0,0,-0.348407,0.1128,-0.643241,0.00730168,-0.0462943,0.0227915,-0.881178
221,74,3,0,22100000000,22100101885,0,457865517,0,0,-0.272431,0.0695849,-0.510091,0.00166011,-0.0460183,0.019892,0.927081
222,74,4,0,22200000000,22200070053,0,557834214,0,0,-0.418658,0.0908747,-0.624883,0.00839781,-0.0569676,0.0309814,-0.918642
223,75,2,1,22300000000,22300079801,0,357149123,0,0,-0.344293,0.111232,-0.636377,0.00735949,-0.0456178,0.0229566,-0.878039
224,75,3,0,22400000000,22400103380,0,457173212,0,0,-0.283741,0.0708922,-0.531385,0.00254371,-0.0469608,0.0204506,0.646819
225,75,4,0,22500000000,22500080468,0,557149810,0,0,-0.43502,0.0860084,-0.640642,0.00955451,-0.0599068,0.0311429,-0.937539
226,76,2,1,22600000000,22600074806,0,357843538,0,0,-0.356565,0.111524,-0.653922,0.00761562,-0.048547,0.0231758,-0.88023
227,76,3,0,22700000000,22700078765,0,457847627,0,0,-0.29544,0.0753899,-0.549075,0.002317,-0.0488546,0.0209338,0.520003
228,76,4,0,22800000000,22800105174,0,557874086,0,0,-0.437914,0.0946002,-0.650307,0.00893486,-0.0608149,0.031822,-0.936979
229,77,2,1,22900000000,22900102713,0,356368267,0,0,-0.355253,0.116597,-0.65858,0.00751796,-0.049323,0.0243767,-0.883746
230,77,3,0,23000000000,23000075260,0,456340394,0,0,-0.304698,0.0886534,-0.585263,0.00236912,-0.0514142,0.0229408,-0.113435
231,77,4,0,23100000000,23100079629,0,556344903,0,0,-0.436912,0.100185,-0.668362,0.00925463,-0.0642198,0.0330715,-0.958393
232,78,2,1,23200000000,23200075677,0,356874267,0,0,-0.366408,0.115984,-0.664566,0.00754739,-0.0527462,0.0253072,-0.884714
233,78,3,0,23300000000,23300075496,0,456874366,1,0,-0.275434,0.0679026,-0.507127,0.00130011,-0.051339,0.0202679,1
234,78,4,0,23400000000,23400069474,0,556868524,0,0,-0.41378,0.0915458,-0.623357,0.00827349,-0.0642335,0.030764,-0.898263
235,79,2,1,23500000000,23500065523,0,357764036,0,0,-0.332932,0.117815,-0.635201,0.00707688,-0.0507426,0.0223506,-0.872321
236,79,3,0,23600000000,23600074421,0,457772784,0,0,-0.274144,0.0758883,-0.517038,0.00203631,-0.0509954,0.0197752,0.908086
237,79,4,0,23700000000,23700070070,0,557768423,0,0,-0.426501,0.0959386,-0.634935,0.00854536,-0.0637331,0.0314863,-0.921243
238,80,2,1,23800000000,23800067428,0,356479869,0,0,-0.345712,0.1237,-0.65024,0.00738411,-0.0511345,0.0235644,-0.8756
239,80,3,0,23900000000,23900069256,0,456481357,0,0,-0.304271,0.0909565,-0.578744,0.0025721,-0.0544924,0.0223292,0.141127
240,80,4,0,24000000000,24000065595,0,556478266,0,0,-0.445773,0.104223,-0.668043,0.00910405,-0.0691308,0.0325269,-0.94843
241,81,2,1,24100000000,24100068563,0,356979650,0,0,-0.367929,0.116168,-0.672505,0.00758341,-0.0563292,0.0253997,-0.887631
242,81,3,0,24200000000,24200068932,0,456980019,0,0,-0.293523,0.0748746,-0.553743,0.00207807,-0.0553107,0.0223779,0.525951
243,81,4,0,24300000000,24300082391,0,556992608,0,0,-0.434262,0.092092,-0.653763,0.00842587,-0.0687585,0.0322915,-0.93312
244,82,2,1,24400000000,24400098290,0,353090860,0,0,-0.356773,0.110455,-0.656139,0.00722066,-0.0546635,0.0242251,-0.882174
245,82,3,0,24500000000,24500100348,0,453092838,0,0,-0.304387,0.0716646,-0.56507,0.00241952,-0.0558384,0.0221874,0.36535
246,82,4,0,24600000000,24600099937,0,553092457,0,0,-0.448814,0.0868644,-0.660425,0.00880866,-0.0689814,0.0328141,-0.944578
247,83,2,1,24700000000,24700098115,0,358001301,0,0,-0.369667,0.111365,-0.661979,0.0074348,-0.0551833,0.0221215,-0.895707
248,83,3,0,24800000000,24800104333,0,458007539,0,0,-0.281755,0.0658854,-0.510758,0.00193664,-0.0524016,0.0166753,0.991176
249,83,4,0,24900000000,24900107102,0,558010348,0,0,-0.417222,0.0865045,-0.626566,0.00828761,-0.0639166,0.0262345,-0.914294
250,84,2,1,25000000000,25000075370,0,356559601,0,0,-0.346694,0.11362,-0.649303,0.00750584,-0.0520625,0.018232,-0.872827
251,84,3,0,25100000000,25100104629,0,456588300,1,0,-0.267224,0.0730207,-0.48361,-0.000474679,-0.0534711,0.0129167,1
252,84,4,0,25200000000,25200080097,0,556563838,0,0,-0.380605,0.0890917,-0.596231,0.00628911,-0.0659151,0.0232675,-0.8546
253,85,2,1,25300000000,25300079815,0,357370277,0,0,-0.317199,0.109443,-0.610994,0.00639785,-0.0526717,0.0165355,-0.869909
254,85,3,0,25400000000,25400105904,0,457396116,1,0,-0.258506,0.0668525,-0.469294,-0.000982202,-0.0534032,0.0121586,1
255,85,4,0,25500000000,25500103653,0,557393865,0,0,-0.385886,0.0755226,-0.579536,0.00654074,-0.0660795,0.0233779,-0.864175
256,86,2,1,25600000000,25600080991,0,357613273,0,0,-0.315632,0.109469,-0.623177,0.00663397,-0.052739,0.0171572,-0.866418
257,86,3,0,25700000000,25700082260,0,457614532,1,0,-0.262161,0.0714576,-0.495775,-0.000166003,-0.0554726,0.0135375,1
258,86,4,0,25800000000,25800081568,0,557613850,0,0,-0.405749,0.0875956,-0.624554,0.00696428,-0.0705962,0.0255781,-0.888394
259,87,2,1,25900000000,25900104227,0,358185815,0,0,-0.338475,0.112168,-0.64603,0.00671598,-0.0568577,0.0179918,-0.878008
260,87,3,0,26000000000,26000076565,0,458158033,1,0,-0.264263,0.0683597,-0.496308,-0.00011243,-0.0557963,0.0131711,1
261,87,4,0,26100000000,26100079763,0,558161241,0,0,-0.401611,0.0837978,-0.620521,0.00708529,-0.069046,0.0251551,-0.885222
262,88,2,1,26200000000,26200080212,0,356904599,0,0,-0.339977,0.107415,-0.638884,0.00664036,-0.0558653,0.0174463,-0.870989
263,88,3,0,26300000000,26300080080,0,456904237,1,0,-0.274011,0.0629057,-0.498352,-0.000456287,-0.0561846,0.0129536,1
264,88,4,0,26400000000,26400077119,0,556901476,0,0,-0.41409,0.0785022,-0.61894,0.00678755,-0.0705618,0.0242833,-0.886981
265,89,2,1,26500000000,26500081007,0,357065811,0,0,-0.348508,0.108423,-0.635591,0.00637399,-0.0570254,0.0176079,-0.870989
266,89,3,0,26600000000,26600077736,0,457062490,1,0,-0.27228,0.0669443,-0.484674,-0.00125255,-0.0577278,0.0136892,1
267,89,4,0,26700000000,26700078684,0,557063658,0,0,-0.398506,0.0806587,-0.599517,0.00630382,-0.0716443,0.0241136,-0.866417
268,90,2,1,26800000000,26800078823,0,357415518,0,0,-0.331488,0.112802,-0.617474,0.00643111,-0.0573598,0.0164685,-0.863853
269,90,3,0,26900000000,26900078031,0,457414657,1,0,-0.268955,0.0703678,-0.475807,-0.00134977,-0.0579274,0.0125883,1
270,90,4,0,27000000000,27000073769,0,557410245,0,0,-0.401905,0.0865802,-0.597209,0.00626007,-0.0726584,0.0235154,-0.869355
271,91,2,1,27100000000,27100075278,0,358028671,0,0,-0.33769,0.113799,-0.620518,0.00632612,-0.0588514,0.0163606,-0.869382
272,91,3,0,27200000000,27200076797,0,458030390,1,0,-0.264694,0.0756034,-0.475835,-0.00217215,-0.0576786,0.0123407,1
273,91,4,0,27300000000,27300077395,0,558030878,0,0,-0.394632,0.0904773,-0.592454,0.00575751,-0.0717836,0.0229812,-0.872636
274,92,2,1,27400000000,27400073463,0,355828736,0,0,-0.327572,0.11803,-0.618887,0.00569732,-0.0577092,0.0154498,-0.868417
275,92,3,0,27500000000,27500079582,0,455834825,1,0,-0.264164,0.076926,-0.471,-0.00236213,-0.0567777,0.0116299,1
276,92,4,0,27600000000,27600079700,0,555835133,0,0,-0.39304,0.0920591,-0.588147,0.00566827,-0.070146,0.0220007,-0.871162
277,93,2,1,27700000000,27700072058,0,356572881,0,0,-0.329261,0.122059,-0.608026,0.00553131,-0.0563141,0.0147052,-0.868649
278,93,3,0,27800000000,27800077727,0,456578710,1,0,-0.268661,0.0775698,-0.471346,-0.0017392,-0.0562863,0.0106604,1
279,93,4,0,27900000000,27900079096,0,556579969,0,0,-0.404019,0.0941281,-0.590806,0.00581792,-0.0704662,0.0209542,-0.879454
280,94,2,1,28000000000,28000073044,0,357025231,0,0,-0.338195,0.11735,-0.612077,0.0060936,-0.0573726,0.0139219,-0.87059
281,94,3,0,28100000000,28100073723,0,457026010,1,0,-0.266223,0.0712461,-0.468873,-0.00136785,-0.0557418,0.00975696,1
282,94,4,0,28200000000,28200078611,0,557030868,0,0,-0.398141,0.0879035,-0.588451,0.00604663,-0.0684058,0.0205235,-0.876959
283,95,2,1,28300000000,28300076920,0,358090123,0,0,-0.331098,0.11865,-0.616602,0.00607325,-0.0550079,0.0135673,-0.874417
284,95,3,0,28400000000,28400079438,0,458092921,1,0,-0.267082,0.0788395,-0.475949,-0.00163927,-0.0552423,0.0100091,1
285,95,4,0,28500000000,28500079717,0,558093139,0,0,-0.403996,0.096177,-0.594678,0.00579793,-0.0687758,0.0205111,-0.881383
286,96,2,1,28600000000,28600078805,0,354765963,0,0,-0.334697,0.121417,-0.617144,0.00609114,-0.0554434,0.0137881,-0.873828
287,96,3,0,28700000000,28700078274,0,454765412,1,0,-0.271585,0.0799818,-0.481025,-0.00122037,-0.0554821,0.0101618,1
288,96,4,0,28800000000,28800074892,0,554761890,0,0,-0.409735,0.0976795,-0.603655,0.00597774,-0.0694724,0.021104,-0.892724
289,97,2,1,28900000000,28900073231,0,357462339,0,0,-0.349207,0.119193,-0.624625,0.00608813,-0.0566722,0.0142892,-0.877425
290,97,3,0,29000000000,29000072969,0,457462138,1,0,-0.270671,0.0772449,-0.469231,-0.00258129,-0.0560126,0.0103939,1
291,97,4,0,29100000000,29100072917,0,557461966,0,0,-0.397672,0.0912252,-0.584362,0.00531609,-0.0689932,0.0204384,-0.875048
292,98,2,1,29200000000,29200078106,0,357738375,0,0,-0.332512,0.122735,-0.611358,0.00554248,-0.0550061,0.0132216,-0.869801
293,98,3,0,29300000000,29300072785,0,457733034,1,0,-0.27158,0.0776381,-0.479309,-0.00170233,-0.0555559,0.00974812,1
294,98,4,0,29400000000,29400066773,0,557727272,0,0,-0.409243,0.096698,-0.596316,0.00600174,-0.0694141,0.0201734,-0.885587
295,99,2,1,29500000000,29500067731,0,357862728,0,0,-0.34519,0.126217,-0.621666,0.00623701,-0.0571823,0.0137693,-0.882827
296,99,3,0,29600000000,29600065730,0,457860737,1,0,-0.266536,0.0812091,-0.472183,-0.00192516,-0.0566546,0.00935347,1
297,99,4,0,29700000000,29700072078,0,557866625,0,0,-0.390319,0.0991739,-0.580444,0.00571603,-0.0699265,0.0201265,-0.867633
298,100,2,1,29800000000,29800074307,0,358235896,0,0,-0.325631,0.125324,-0.610931,0.00589988,-0.0564645,0.013607,-0.871568
299,100,3,0,29900000000,29900073365,0,458234804,1,0,-0.261986,0.0818162,-0.469746,-0.00240645,-0.0569344,0.00953643,1
